Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,825.9897191330022
FDQ19,OUT046,3894.520883832352
DRF15,OUT045,2378.718115559009
DRE25,OUT019,-430.5602009326967
FDK57,OUT018,1644.3268824886973
FDD33,OUT010,1758.6301700693634
FDR34,OUT027,5115.655145291545
FDU04,OUT045,1904.9138067710446
FDE35,OUT019,-834.8083352586649
NCD31,OUT035,2715.175692764479
FDJ56,OUT035,1729.5997643656192
NCU53,OUT046,2600.798953167149
FDD39,OUT035,3543.6132064793387
NCU17,OUT019,-256.6717463443134
FDJ20,OUT046,2002.9648233734865
NCW41,OUT018,2213.264422071167
FDL52,OUT035,839.6655694420094
FDS39,OUT035,2407.597437308034
DRJ47,OUT045,2677.4350884866126
FDP13,OUT010,-1227.9595626561324
DRK39,OUT010,-558.3664503652618
FDF28,OUT010,147.9638883080196
FDB09,OUT045,1937.2532300773992
FDM51,OUT046,1668.573333269631
DRM49,OUT018,501.7049724978996
DRF23,OUT013,2804.6870127014336
DRH01,OUT035,2862.2169610096753
FDH12,OUT027,3164.2614595557448
FDA28,OUT019,151.75624371134313
FDW37,OUT018,1188.348545797338
FDF02,OUT046,1661.7332650071503
DRL37,OUT046,724.9469016889217
NCF43,OUT046,2250.839100161439
FDH08,OUT010,1700.7185203595977
FDR34,OUT019,1786.9494134028591
NCK19,OUT049,3153.9839090292303
NCD55,OUT018,423.77302551156845
FDT27,OUT049,3826.6595684251897
FDQ57,OUT045,2300.182888495534
FDA47,OUT035,2764.2419390330365
DRG15,OUT027,2483.578186885785
FDE05,OUT018,2101.6299049744985
FDN46,OUT046,1652.7263847007766
FDX27,OUT027,2986.7356657109503
FDT51,OUT045,1755.5104232930803
FDU33,OUT013,803.6423757214242
FDJ16,OUT027,2424.782044234979
FDD20,OUT019,111.78376547762878
FDT36,OUT049,681.2979174424993
DRF15,OUT027,3869.3209676157694
FDN52,OUT010,-473.45390271916403
FDC22,OUT027,4509.466541944157
FDX15,OUT045,2472.230667210036
FDT13,OUT013,3015.747675386948
FDU04,OUT017,2074.7547447568577
FDU31,OUT019,1572.9902217411354
FDW59,OUT027,2851.8080683314975
NCO29,OUT046,2603.6945683330164
FDL15,OUT035,2571.171399314886
FDI41,OUT049,2461.149393324804
FDQ48,OUT049,1745.104890407883
DRI39,OUT013,927.429428973513
FDI08,OUT013,4036.9483281291655
FDC21,OUT049,1907.8029013591295
FDF58,OUT035,1190.2145364373248
FDS08,OUT010,905.1656360985348
FDE47,OUT045,1909.2814311660127
NCP18,OUT019,514.4619569431941
NCR41,OUT013,1581.236463471151
FDA27,OUT013,4099.552311473251
FDA43,OUT035,3215.5654778807625
FDA49,OUT045,1331.6906316863299
NCE55,OUT018,2516.314206759631
DRM49,OUT027,2241.2284652445283
FDF22,OUT027,4836.591293893243
FDQ15,OUT018,1064.2983161476327
NCS54,OUT017,2864.896948281087
NCY05,OUT013,625.9954255009919
FDR45,OUT046,3800.1633735261694
FDK57,OUT049,2051.3743170095654
FDF41,OUT010,1971.3764384602891
FDV21,OUT046,1990.7312499251443
FDD51,OUT046,763.9988536097122
FDF33,OUT046,1779.6648874119987
FDA38,OUT046,3771.6108788729257
FDR56,OUT045,3068.6290034825574
NCN41,OUT017,2022.6088158833581
FDC60,OUT027,2900.280117052488
FDB47,OUT045,3221.5304005215567
DRH01,OUT013,2792.057404610754
FDW08,OUT046,1685.7732476622427
FDF38,OUT027,2170.197321655871
FDY32,OUT017,2674.6057330056806
FDG34,OUT049,1913.4442643186057
FDG47,OUT019,2213.884508772566
NCF18,OUT035,3116.358022634491
FDL39,OUT019,1013.3524212438599
NCH55,OUT035,2140.039547401492
DRJ35,OUT049,1093.2399681146192
FDS44,OUT035,3946.1935819095647
DRE01,OUT018,3489.4267776522825
FDY39,OUT013,3001.9227712610314
FDY32,OUT018,2277.8634143281433
FDR33,OUT027,3239.8854561424505
NCP50,OUT049,1404.468642158919
FDZ47,OUT018,1369.2171157950127
FDU57,OUT049,2554.073026504061
FDY44,OUT013,3167.133278543333
DRH59,OUT018,920.8806965751146
FDB03,OUT027,5261.132050208573
FDY46,OUT045,2905.0265569484473
FDM39,OUT045,2744.2015323478704
FDY36,OUT035,1372.98435616819
NCM55,OUT035,3038.9318355725063
FDJ50,OUT010,-1024.2520187383136
DRL60,OUT013,2421.0062681809463
NCJ54,OUT049,3748.1402255704706
FDX59,OUT017,688.6394186626009
FDI07,OUT013,3237.287235530066
DRF51,OUT010,-1299.298483710787
FDM14,OUT017,1883.3570977565018
FDP21,OUT045,2958.1301932457263
FDE40,OUT035,1222.0664287592288
FDE05,OUT035,2542.6990464876144
FDM13,OUT027,3573.511451206125
FDC34,OUT027,3962.614379612423
NCI55,OUT018,1679.7772327272332
NCE43,OUT018,2364.9137092690326
FDW58,OUT018,1466.20071073871
FDG60,OUT045,3640.161472378503
FDV31,OUT017,2901.0854157715917
FDR47,OUT013,3111.742487507086
FDM60,OUT019,-1145.393136917403
NCF06,OUT018,3782.426716305206
NCN26,OUT027,3314.264847446004
FDQ59,OUT049,1546.2198886211913
FDF09,OUT046,636.6104512710601
NCS06,OUT017,4263.669377257671
FDT44,OUT046,1887.9202095364226
FDI19,OUT017,3970.8589028509873
FDT22,OUT017,1079.8793111403613
NCF54,OUT027,4136.150372598118
DRG25,OUT045,2879.0973587574335
FDB59,OUT017,3248.7231291440426
FDQ37,OUT017,3178.211828485245
FDP56,OUT035,949.9247491797162
FDW44,OUT035,2921.7217706296915
FDJ26,OUT010,1524.3674109480821
FDU43,OUT018,3524.6266824215245
FDW33,OUT045,1612.2841101013269
NCX53,OUT027,3726.1053614558778
FDN56,OUT010,433.37547565396915
DRF15,OUT049,2516.7387797424863
FDO33,OUT017,1939.6568071207726
FDZ39,OUT010,-185.80962253486132
NCJ19,OUT017,988.1493172291387
FDU01,OUT035,3133.653052981321
FDT12,OUT035,3739.216306830774
NCM18,OUT018,707.619266081118
FDP19,OUT017,2157.804927482303
NCR42,OUT049,648.1659316595321
FDN10,OUT046,1913.014811835104
FDG44,OUT017,1019.29591483164
FDQ10,OUT046,2731.434910828129
DRH13,OUT049,1787.1944022347855
FDT52,OUT013,3943.051801751027
FDM56,OUT045,1712.8099619581221
NCO43,OUT010,-289.51665857548073
NCV29,OUT035,2944.493687036627
NCF06,OUT013,4116.008185432638
FDO50,OUT035,1637.0030482365207
FDT59,OUT013,3674.703689365883
FDX40,OUT027,2072.228032965317
FDE50,OUT017,3110.713582109826
FDX51,OUT017,3274.0048559248994
NCD30,OUT018,1301.8964230865108
FDK15,OUT013,1638.3472604609003
FDL12,OUT045,964.7301266616887
FDK46,OUT017,4206.858004167496
DRH49,OUT010,-589.8470036573834
FDQ57,OUT046,2366.719724730077
FDY59,OUT017,1628.505887153211
FDO09,OUT018,3886.4166935942653
NCG30,OUT035,2127.741430434142
FDM09,OUT017,2815.5896987004544
NCN17,OUT027,3068.2538580892056
NCS42,OUT013,1455.2103125515478
FDD02,OUT019,18.330878427477387
FDE34,OUT013,2921.766705085203
FDU38,OUT045,2976.7290879677557
FDB33,OUT046,2513.3932175005775
NCJ29,OUT017,1493.3973667846585
FDZ27,OUT035,974.5456109817203
FDI40,OUT013,1665.2321294065255
FDG22,OUT013,721.3761867485695
FDT51,OUT017,1931.4908551993199
FDF20,OUT018,2871.8889430284303
FDV50,OUT035,2103.030265807273
FDT02,OUT049,742.2201187890132
DRC49,OUT017,2391.124665293436
FDF26,OUT049,2563.69059983248
FDV52,OUT035,2079.484196462578
FDX59,OUT049,705.1544994887915
FDV25,OUT035,3666.3411005582734
FDW23,OUT027,2102.366855813544
FDE53,OUT018,1459.753931753769
FDA19,OUT017,2193.2998643435008
FDH22,OUT046,2006.0372818164433
NCO41,OUT013,1590.7496302527686
FDX12,OUT017,3982.7022440002615
FDF17,OUT013,3154.126646588065
FDS11,OUT045,3488.972031453376
FDR51,OUT035,2569.665799417482
FDT49,OUT010,-226.96694627573993
FDC56,OUT013,1944.2249842559954
FDR13,OUT027,3363.267307948622
FDQ60,OUT035,2103.909116075322
FDN38,OUT049,4054.3095492760845
NCL29,OUT013,2502.3074047437267
FDO13,OUT027,4058.786762867658
FDE26,OUT018,2007.9687753695052
FDA31,OUT010,810.8444400573129
FDX14,OUT035,1369.5915105741185
FDA34,OUT045,2713.168409416265
FDF26,OUT013,2513.572983614282
FDE38,OUT045,2583.1421513335517
DRI11,OUT046,1808.5841270642845
FDQ60,OUT027,3380.534326794901
FDL21,OUT027,2172.598327447756
DRC12,OUT027,4488.75968498685
FDC47,OUT046,3586.454945684422
FDE57,OUT045,2177.762579848472
FDT14,OUT045,1882.826925171105
NCZ53,OUT046,2986.6004153326408
FDE28,OUT018,3396.13404479804
FDR19,OUT035,2459.6721896810704
NCF54,OUT019,831.9962974467155
FDZ08,OUT046,1364.566788822916
NCJ05,OUT018,2161.132121329148
FDF59,OUT046,2034.2057835921223
NCO05,OUT035,1738.3094272706503
FDW24,OUT018,551.1935962921968
NCX42,OUT018,2348.4035410687015
NCA53,OUT035,941.6925626517998
FDI45,OUT019,921.1044569534695
FDG46,OUT046,1857.312743489375
FDM20,OUT010,1951.7134958918673
FDW11,OUT010,-895.4836808790733
FDX08,OUT035,2994.214668695815
NCK17,OUT035,818.1947709478445
FDK32,OUT018,2190.5476062267953
NCA42,OUT035,2679.164746520452
DRI01,OUT035,2865.0133824194054
NCL55,OUT049,4084.559237808287
DRE25,OUT018,1229.108423233955
FDD14,OUT017,2986.8551288563904
FDB10,OUT046,3728.7246894821724
DRN11,OUT035,2422.8801630760663
FDP38,OUT018,574.3856187913839
NCA30,OUT017,3060.277498121876
FDT15,OUT017,3074.6788001978284
NCP55,OUT018,667.3819693425319
FDF12,OUT035,2511.8638750298924
FDM21,OUT018,3766.4859250847026
FDX56,OUT035,3450.219317958111
FDF10,OUT017,2458.7888257421514
FDT32,OUT045,2975.3018763108316
FDM51,OUT018,1412.344956015684
NCR50,OUT018,2171.5991623847563
FDI19,OUT049,3937.5530833131393
FDX21,OUT017,1828.4786462792276
FDR31,OUT035,2501.3151968826537
FDY02,OUT013,4188.400736020465
NCA29,OUT045,2627.1127637265968
NCX17,OUT046,3627.675513709851
FDM12,OUT045,2985.0644617078897
FDI53,OUT027,4034.8780547905194
NCU30,OUT049,2691.5421902491876
FDC56,OUT027,3376.5868298763294
FDK27,OUT018,1706.2691107942424
NCK18,OUT017,2742.900746423262
FDB52,OUT019,2177.647628743434
DRG25,OUT027,4435.001218652322
FDZ13,OUT049,990.915319412004
FDB57,OUT019,1694.9066111465145
FDR40,OUT046,1401.8721906295496
NCO14,OUT019,-1169.0801885007481
NCN19,OUT045,2946.6334997930226
FDQ28,OUT019,616.9861408237414
FDO13,OUT018,2344.189934600672
FDK48,OUT013,1300.7173182782776
FDU07,OUT018,2153.071874516077
FDW20,OUT046,1990.730782165259
FDV12,OUT010,-277.2513420061416
FDH24,OUT013,2558.151834591794
FDV59,OUT049,3526.7440977641986
FDK57,OUT045,1868.2358852919624
FDL16,OUT027,2186.9565164848887
NCQ17,OUT046,2436.1904268783564
FDJ15,OUT018,2710.2629769944847
FDX24,OUT049,1625.930290518112
FDT47,OUT046,1609.796863057279
FDT10,OUT049,1142.8447372428673
FDZ37,OUT018,1211.681960132138
FDW43,OUT027,5127.923071951373
DRN36,OUT017,1640.2080780563806
FDJ14,OUT045,1301.1034565741975
FDA32,OUT013,3479.4439718552658
FDJ38,OUT019,1178.0859103608345
FDQ57,OUT017,2456.5605753821765
NCQ41,OUT019,1114.7571565790179
FDG56,OUT049,1126.437737772346
DRC13,OUT027,3482.830731243121
FDV55,OUT035,2457.0415965716084
FDQ49,OUT045,2488.56750885513
FDE29,OUT010,-949.0718322034634
FDR03,OUT013,3348.3204669116526
FDD45,OUT049,1594.7533723244483
FDN38,OUT010,2048.850650626113
FDT56,OUT046,986.0971572481267
FDT48,OUT045,3134.0426203534716
FDU03,OUT049,3011.073187232951
FDC56,OUT010,-31.497494418540327
NCO43,OUT027,3034.668276348953
FDQ27,OUT017,1794.2957816099615
FDR03,OUT046,3331.302512943488
DRH23,OUT010,-1070.5673223509475
FDG22,OUT045,627.2491790054607
NCJ42,OUT013,1684.3140309427517
FDR24,OUT046,1506.754286929538
FDW60,OUT035,2996.0703318340775
FDJ08,OUT013,3032.9396451214825
DRL59,OUT018,584.7526380640564
FDG60,OUT010,1763.1931522569248
FDW27,OUT017,2612.462370015486
FDX14,OUT018,976.6743516328133
FDC20,OUT013,969.5927791171448
NCS29,OUT018,3847.9689295963994
FDJ56,OUT046,1591.4276322993915
FDB20,OUT019,-645.705366900791
FDL28,OUT027,5121.7377099889345
FDW01,OUT018,2143.1734070590055
FDL03,OUT046,3188.90596392147
FDX22,OUT049,3454.661748679916
FDJ21,OUT035,2503.0396742822627
FDR31,OUT045,2324.5618953725675
FDG21,OUT035,2588.5068867406217
FDS22,OUT027,2226.2025200998573
FDK08,OUT035,1777.154933991807
FDE17,OUT018,2191.6393950130882
NCN30,OUT017,1632.9023612325996
FDT50,OUT046,1602.6664022585478
NCX42,OUT049,2683.8798638303165
FDJ12,OUT035,3480.6584156845443
NCA18,OUT027,3307.1336527820827
FDP23,OUT019,1555.0328992239756
FDX12,OUT013,3899.3972631545944
FDN40,OUT018,2167.613443789498
FDV48,OUT035,1464.02116460414
NCY54,OUT013,2707.4814649379027
FDL16,OUT010,-1190.7331511878795
FDR45,OUT018,3529.933401452096
FDJ52,OUT046,2577.2832456386873
DRG01,OUT017,1355.002591568046
FDP52,OUT013,3741.6903779712175
FDU58,OUT017,3119.3710251126404
FDL02,OUT045,1662.4907603117592
FDG28,OUT013,3944.017101337568
FDA19,OUT035,2214.265102320286
FDW46,OUT027,2579.8163229597008
NCD43,OUT049,1743.9651289541428
DRG39,OUT013,886.1275149494513
NCF55,OUT049,693.7678499489552
FDJ07,OUT046,1911.2787528130584
FDE08,OUT046,2389.6118677698296
FDP56,OUT019,-1063.8773884665811
FDT45,OUT045,827.0981411562291
FDF17,OUT018,2817.4058991311535
FDX44,OUT046,1424.8137043751663
FDM28,OUT027,4305.299023679416
FDI36,OUT049,3283.5610838316347
FDS07,OUT045,1789.20987168144
FDD36,OUT045,1829.1020455028279
FDW11,OUT046,1001.1367803682651
FDN40,OUT049,2568.437711469224
NCQ18,OUT049,1632.3723779391983
NCQ54,OUT017,2742.322503792707
NCS42,OUT045,1381.2907924520443
DRH39,OUT010,-678.3198620243096
FDC09,OUT027,3169.9653609036063
FDT08,OUT010,491.9882019498003
FDC08,OUT035,3744.3708054627537
FDT20,OUT017,744.8367469484864
FDS35,OUT035,1191.924097329254
FDX58,OUT018,2620.4161698449784
FDW58,OUT046,1723.457882398081
DRD27,OUT046,1599.8609734193537
FDH32,OUT019,-335.29508383284826
FDS26,OUT035,4283.33753234379
FDQ31,OUT046,1453.251563417973
FDP11,OUT018,3191.283509493647
FDD58,OUT017,1703.3367189213538
FDM33,OUT045,3387.9417510666426
FDZ16,OUT049,3221.603926048183
NCS29,OUT010,2220.33823884962
NCM18,OUT019,-951.7141259461949
FDP11,OUT049,3564.1445962797825
NCC42,OUT017,2335.021373563242
DRM23,OUT046,2718.9780705422504
NCN55,OUT027,5211.436451194459
FDK46,OUT013,4114.08395696023
FDR01,OUT046,3191.2848085956516
NCA05,OUT045,2314.4053424661374
NCP43,OUT017,2908.6293788901303
FDR12,OUT010,837.3820973318897
FDQ01,OUT013,4101.157380415487
FDM13,OUT046,2098.093719996179
FDQ19,OUT017,3999.3245102458627
FDK56,OUT019,1054.9915280446646
NCX06,OUT010,965.6948876959596
FDO56,OUT027,3397.457535946384
FDU45,OUT045,1784.3933900267116
FDI16,OUT019,-970.3141195923287
FDL32,OUT046,1845.2165083995174
FDA07,OUT046,2021.9063738181803
FDA14,OUT045,2285.283906173295
FDV46,OUT027,3702.9465021629835
NCO07,OUT035,3495.20404302237
NCP41,OUT046,1681.5678540712624
FDY60,OUT018,2055.826511789828
FDN38,OUT017,4095.3050900258654
FDO15,OUT046,1271.417636530327
FDT60,OUT013,1983.3050206418357
FDA55,OUT035,3734.5461272290077
FDE02,OUT010,-403.5553013760498
DRJ39,OUT049,3583.0191984730973
FDV34,OUT035,1414.277735887785
FDS20,OUT027,4381.785607566413
FDF02,OUT027,3098.302739456408
FDW40,OUT017,2424.241202399501
NCB43,OUT046,2935.942112298413
FDR58,OUT017,1585.5575548792694
DRJ59,OUT035,824.3826992512869
NCD30,OUT017,1687.8042311396073
FDE14,OUT017,1736.0648089789647
FDC28,OUT018,1479.1392350424273
FDU16,OUT018,1150.38242168414
NCD19,OUT035,1085.9612157243832
FDU21,OUT046,648.1434250466467
FDV59,OUT027,4899.53484135074
FDU03,OUT045,2863.062321315647
FDC33,OUT010,1238.4410843281748
NCR42,OUT035,722.6622387877162
DRH59,OUT035,1363.5307313426645
NCM31,OUT035,2391.0783984191376
FDS50,OUT035,3666.8217727480715
FDP39,OUT046,866.450549771575
FDQ55,OUT013,1961.9247283716763
FDV36,OUT019,115.50396605224137
FDI05,OUT027,2728.364507151235
FDS45,OUT027,3219.8374099222538
FDA39,OUT045,618.0353449180352
FDC37,OUT010,-170.12219789612004
FDJ60,OUT027,4137.9103242480505
DRQ35,OUT046,1952.9503092386808
NCJ06,OUT046,1897.2939729842592
NCY42,OUT018,2011.7305392512271
DRM37,OUT049,3189.5968663984727
FDR14,OUT045,766.686595756164
FDE51,OUT049,868.6452934361928
FDT33,OUT017,2815.639769778372
FDR08,OUT013,1854.1451500569851
FDE36,OUT010,728.714295748688
FDL22,OUT019,-427.9421920406615
FDR44,OUT013,2181.10487125084
FDI56,OUT019,-468.96443326742093
FDE47,OUT010,118.23551682454024
FDV27,OUT010,-428.51810109720327
FDV10,OUT049,853.3303333268552
FDC40,OUT045,1254.33323164778
NCX41,OUT013,3356.5767821678146
NCQ38,OUT027,3123.367267803797
FDV12,OUT027,3115.3433716832405
FDE52,OUT017,1596.0126735642878
FDG20,OUT027,4286.5443743781925
FDV16,OUT027,2082.234833377428
FDI32,OUT017,1924.1911431882954
FDJ32,OUT049,1121.8148965080175
FDN39,OUT018,2494.6192562563074
FDY34,OUT017,2814.5575682105364
FDC14,OUT035,891.0376647125343
FDA55,OUT017,3699.524790361407
FDZ50,OUT010,1010.3028043795334
DRG13,OUT049,2713.93697255798
FDP01,OUT013,2511.8149079708983
NCG54,OUT017,2819.612500240447
FDM13,OUT045,2042.3955879878863
NCO18,OUT027,4264.256437592923
NCW41,OUT013,2512.570279449578
FDM52,OUT027,3824.980591051857
NCF55,OUT035,730.9124902438816
FDT09,OUT046,2156.30020746186
NCM19,OUT035,1913.352022279039
FDW12,OUT018,2118.040791083543
FDP15,OUT019,2166.4573237430827
FDK36,OUT045,760.2332890808707
FDZ25,OUT035,2937.688243118191
NCW06,OUT049,3146.3319185272553
FDW60,OUT046,2889.022782066488
DRC49,OUT013,2327.988174580799
NCT17,OUT035,3132.4481004242534
NCN06,OUT018,2301.840497714277
FDC45,OUT013,2735.908400328796
DRJ47,OUT019,808.4702412104662
NCF06,OUT045,3992.3359523584363
FDE21,OUT010,-18.093299732550804
DRG27,OUT013,699.750004414044
FDW40,OUT049,2392.566624436325
NCO53,OUT046,2896.6797514509717
FDE23,OUT049,910.6269093760081
FDQ16,OUT046,1752.1191589387304
FDS26,OUT045,4025.6707978913396
FDZ13,OUT010,-1091.811108298671
FDS14,OUT049,2596.572094870958
FDC10,OUT045,1874.4433684485175
FDY16,OUT049,3076.183514039943
FDJ20,OUT035,2186.252798799546
FDV43,OUT035,860.1868714612242
FDZ32,OUT027,3210.007332117064
FDR23,OUT046,2776.2744879744923
FDN24,OUT035,1010.311347797699
FDE34,OUT027,4352.5286769461545
FDU31,OUT013,3526.5954766430254
FDW33,OUT018,1441.233791193664
FDU26,OUT046,1924.533860496305
FDE20,OUT027,4207.76859473213
NCW05,OUT035,1802.664071144292
FDB22,OUT018,2136.341618251387
FDO56,OUT046,1904.9254034804644
FDA19,OUT027,3535.9110936652096
DRI39,OUT045,834.8238111466453
FDH52,OUT018,762.8375782794424
FDZ50,OUT035,3085.5793893358914
NCN42,OUT035,2485.981018835691
FDB53,OUT013,2388.301680565646
DRG11,OUT017,1843.9973467588395
DRK11,OUT027,3826.4174104370113
FDQ60,OUT017,2092.155760930168
FDT36,OUT017,694.3577600972329
DRG25,OUT018,2662.9762475056737
DRJ23,OUT046,3016.4602868771453
FDG05,OUT035,2714.830199501118
NCK06,OUT018,1648.5104141496645
FDU52,OUT017,2571.0068939321063
FDW07,OUT018,1173.3182269594902
NCM17,OUT045,654.7577909583595
FDA22,OUT045,2614.506030703213
NCA41,OUT018,2785.5843090399558
FDF38,OUT035,903.0217569722097
FDH52,OUT046,1070.4450926510535
FDY58,OUT019,1681.7231210196896
FDZ16,OUT045,3052.453360308789
NCM18,OUT017,1082.5967525147908
FDA22,OUT018,2376.579001879783
NCJ43,OUT035,2931.78687747449
FDI34,OUT027,5131.254783957416
FDG56,OUT046,1045.6696825115655
FDS34,OUT046,1899.642602393721
DRC01,OUT035,1018.2582165787342
FDQ04,OUT035,810.296896475322
FDK04,OUT035,1112.7142831163303
FDT51,OUT049,1915.3131811115481
FDV26,OUT017,3261.17642090695
FDS04,OUT049,2382.7738183050037
FDW43,OUT018,3380.732007957628
FDQ28,OUT010,583.5538339985281
NCK06,OUT017,2028.1885732614496
FDS23,OUT018,1785.137209583478
FDZ36,OUT019,1123.8713430581813
FDE56,OUT018,767.0541937732523
FDW10,OUT027,4235.541287124894
NCN14,OUT045,2844.4256532480254
NCQ18,OUT045,1474.114129307978
FDW08,OUT017,1806.768689997497
FDU43,OUT035,3931.4955981438184
FDR33,OUT010,-168.94991227118476
FDM24,OUT010,534.0539423684799
NCZ05,OUT046,1629.105292926271
NCV41,OUT035,1929.2830385229304
FDV11,OUT018,2530.918376988621
NCY05,OUT035,749.059015595192
FDV44,OUT018,2766.0032636035407
FDW32,OUT049,1497.5572150820326
NCU18,OUT027,3701.644525487096
NCC43,OUT035,4084.162860904899
FDW19,OUT013,1855.9275552719705
FDN31,OUT035,3180.199410785212
FDI48,OUT045,825.3381504039771
FDS24,OUT017,1600.4473974847483
FDF46,OUT049,1944.8271727017855
DRG23,OUT017,2509.5593988742194
FDG14,OUT018,2176.8272788300965
NCY30,OUT049,2925.265645226845
FDO28,OUT018,1682.6637882871032
DRD24,OUT035,2404.3013200609653
FDI33,OUT049,1566.5635322359822
FDN32,OUT046,2963.329923107773
FDR16,OUT045,3341.6681754620377
FDF26,OUT046,2490.692902368452
NCN29,OUT018,545.608443384037
FDE20,OUT045,2672.11138577414
FDA46,OUT046,3039.215709567067
FDU28,OUT045,2951.9917323625277
FDQ48,OUT045,1599.9877125131363
FDV36,OUT013,2093.936747641132
FDR14,OUT018,570.6999221514213
FDP23,OUT017,3539.2607415734915
FDP56,OUT013,884.4251649412356
FDK48,OUT010,-634.7939996351129
FDR48,OUT046,2423.465390183107
NCY29,OUT049,1009.8249994469909
FDM22,OUT018,656.9238389210095
DRJ01,OUT013,2589.600285869227
FDZ43,OUT045,3837.726755154027
FDV03,OUT035,2606.4173832769584
FDX11,OUT027,4371.750336807239
NCA41,OUT027,4507.850416045099
FDE38,OUT017,2762.2197657168276
FDI27,OUT018,538.9532990522479
FDN32,OUT013,2958.1928568613025
NCN43,OUT017,2034.4022140485572
FDB47,OUT027,4732.433463609226
FDV03,OUT017,2579.1769598720534
NCN30,OUT045,1498.9187535365122
NCV54,OUT010,1.9009590996547558
FDV07,OUT013,1834.9937632608844
FDP07,OUT049,3247.2099009964313
FDK48,OUT018,944.7888551920219
FDM15,OUT019,569.2282146960722
FDY19,OUT027,3344.1550498961747
FDK46,OUT046,4106.767924558913
FDY11,OUT045,1070.6250456182233
FDH09,OUT046,875.3352207149692
FDO08,OUT027,4129.635313409464
FDU14,OUT013,3998.9049888915447
FDD22,OUT027,3258.919292994474
FDM27,OUT017,2633.806120777958
FDL02,OUT027,3193.6740752628543
NCA17,OUT035,2479.180729862225
FDE38,OUT019,729.2879278716175
NCG07,OUT049,3062.7035786448673
DRC27,OUT013,3912.788238920411
FDA27,OUT035,4228.84789543359
FDW40,OUT045,2234.3126127154237
DRI11,OUT013,1867.2492086449006
FDN50,OUT046,1587.0195058664854
FDR12,OUT046,2763.7636800861055
FDT34,OUT027,3114.214221727241
FDW11,OUT035,1159.5286782671035
NCO30,OUT027,4350.752864075341
FDZ34,OUT017,3195.1290548573174
FDU45,OUT017,1960.3536403827843
NCD42,OUT035,769.4196359575665
FDX25,OUT045,2836.3219054920037
NCR29,OUT046,906.2837696994984
FDX43,OUT019,733.9311987852004
FDB04,OUT010,-476.78154349985493
FDR49,OUT027,2220.0722781808663
FDS39,OUT018,1992.9518384282287
FDW58,OUT045,1655.863136922034
FDG22,OUT019,-1205.8328250566126
FDG31,OUT017,1142.6242956900612
NCV53,OUT027,5232.402235183568
DRJ37,OUT035,2529.4546536150538
FDV07,OUT035,1951.857749922794
FDW52,OUT018,2415.8266811433537
FDT15,OUT045,2904.9477117551005
FDD02,OUT018,1649.6787562342438
FDM16,OUT035,1400.898201559009
NCE55,OUT046,2762.9479356409843
FDB57,OUT018,3286.249053889636
FDQ04,OUT013,752.580174724022
FDQ47,OUT019,-1318.0954999638207
FDY14,OUT019,2253.9576431574915
DRK37,OUT017,3107.601929221562
FDO25,OUT017,3408.920043860601
FDL57,OUT046,4141.937447277072
NCK29,OUT018,1684.658713466716
FDK46,OUT027,5572.32326235115
NCB43,OUT010,1004.3690779678295
DRE01,OUT027,5224.458260883619
FDC46,OUT018,2648.247612352296
FDQ23,OUT045,1619.184839163672
FDX38,OUT049,973.1996623632313
FDG60,OUT018,3456.6823928488907
FDW55,OUT017,4078.0316279579406
FDP39,OUT013,859.7778792251188
FDB20,OUT018,1003.7459863038073
FDV21,OUT017,2093.8061302932338
FDZ02,OUT013,1639.1485732241304
FDP19,OUT027,3506.812363669933
FDA38,OUT035,3975.121289979155
FDH22,OUT045,1948.7605496107067
DRM11,OUT045,4044.444893932375
FDO12,OUT027,4550.655280788405
FDT14,OUT049,2045.7538285288456
FDW34,OUT010,1941.4549766382347
FDG04,OUT027,4450.170068884847
FDW59,OUT018,1118.724806683003
FDR33,OUT018,1480.2066084975174
FDP32,OUT013,2092.101610241213
FDL13,OUT027,5167.996676681803
FDD22,OUT013,1845.2471062332784
FDV40,OUT027,2642.965111470965
NCD55,OUT046,683.1412125206004
FDQ20,OUT010,-1199.8319213732634
FDD28,OUT045,910.222961461626
FDC39,OUT045,3245.988738050986
NCR17,OUT049,1965.4302402505364
DRO35,OUT018,1579.6675956456768
FDF40,OUT049,4086.580019717096
FDR31,OUT018,2069.511945275793
NCQ41,OUT017,3189.6335956984926
FDP38,OUT046,835.3338959278309
NCU54,OUT027,4731.589451917316
FDG22,OUT018,369.09863709671185
DRK59,OUT013,3731.8599365857
FDC37,OUT046,1712.9005593396878
NCO42,OUT013,2340.494576002476
NCT42,OUT017,2479.2746529930964
FDX27,OUT035,1697.372390677037
FDV40,OUT018,964.207007221883
FDT45,OUT027,2365.9277511738733
FDS47,OUT019,-487.5954400703777
FDR45,OUT035,3922.769072077976
FDB03,OUT045,3731.3975565560504
FDO49,OUT035,1069.8955894649393
FDU60,OUT027,4160.671374796413
FDB26,OUT018,642.2369524279381
FDB46,OUT017,3524.1531619206853
FDQ37,OUT019,1180.1582989091135
FDN03,OUT017,4095.9021833078973
NCX30,OUT045,3847.6833296518657
FDK32,OUT019,606.591194348762
DRM47,OUT013,3064.282678306732
NCO02,OUT046,1078.7191452679826
FDP04,OUT013,1098.4090839448838
NCO43,OUT049,1706.9974723453647
FDD59,OUT013,1406.9179617839693
